Order ID,State/Province,Shipping Status,Date,City,Country/Region,Ship Mode,Days to Ship Scheduled
US-2023-113873,Texas,Ordered,11/13/2023,Dallas,United States,Standard Class,12
US-2023-132955,Rhode Island,Shipped,6/28/2023,Cranston,United States,Standard Class,6
US-2023-152975,New York,Shipped,9/16/2023,New York City,United States,First Class,4
US-2023-139402,Arizona,Shipped,12/13/2023,Phoenix,United States,Standard Class,12
US-2023-102337,Illinois,Shipped,6/16/2023,Chicago,United States,First Class,3
US-2021-163783,Illinois,Ordered,12/27/2021,Chicago,United States,Standard Class,6
US-2020-166471,Washington,Shipped,8/13/2020,Seattle,United States,Standard Class,12
US-2020-108189,Arizona,Ordered,10/2/2020,Tempe,United States,First Class,7
US-2021-112305,Washington,Ordered,11/20/2021,Seattle,United States,Standard Class,18
US-2022-114489,Wisconsin,Ordered,12/5/2022,Franklin,United States,Standard Class,24
US-2022-155404,Kentucky,Shipped,9/28/2022,Louisville,United States,Standard Class,6
US-2022-108455,California,Ordered,12/2/2022,San Francisco,United States,Standard Class,18
US-2023-108112,Florida,Ordered,11/15/2023,Miramar,United States,Standard Class,12
US-2021-138919,New York,Ordered,9/17/2021,New York City,United States,Standard Class,6
US-2022-158834,Arizona,Ordered,3/13/2022,Scottsdale,United States,First Class,2
US-2020-127964,New York,Ordered,3/3/2020,New York City,United States,Standard Class,18
US-2021-130183,Texas,Shipped,11/17/2021,Houston,United States,Standard Class,6
US-2023-129294,California,Shipped,3/21/2023,Los Angeles,United States,Standard Class,24
US-2023-119809,Washington,Ordered,8/18/2023,Seattle,United States,Standard Class,18
US-2020-127866,California,Shipped,7/23/2020,Riverside,United States,First Class,4
US-2023-122035,South Dakota,Ordered,7/20/2023,Sioux Falls,United States,Standard Class,36
US-2023-116358,Kansas,Ordered,11/2/2023,Overland Park,United States,Standard Class,12
US-2023-132339,Massachusetts,Shipped,8/23/2023,Lawrence,United States,Standard Class,6
US-2020-165974,Ohio,Shipped,7/6/2020,Cincinnati,United States,Standard Class,6
US-2021-163055,Michigan,Shipped,8/16/2021,Detroit,United States,Standard Class,18
US-2023-114356,North Carolina,Shipped,8/26/2023,Charlotte,United States,Standard Class,6
US-2023-105487,California,Ordered,10/8/2023,San Diego,United States,Standard Class,24
US-2023-147655,Oregon,Ordered,9/4/2023,Redmond,United States,First Class,1
US-2022-141551,Oklahoma,Ordered,9/24/2022,Broken Arrow,United States,Standard Class,12
US-2020-128055,California,Shipped,4/5/2020,San Francisco,United States,Standard Class,12
US-2023-102197,New York,Shipped,12/26/2023,New York City,United States,Standard Class,18
US-2021-163965,Florida,Shipped,11/27/2021,Miami,United States,Standard Class,24
US-2023-124744,West Virginia,Shipped,6/25/2023,Wheeling,United States,Standard Class,18
US-2023-126662,California,Shipped,7/21/2023,Los Angeles,United States,Standard Class,6
US-2023-145366,Ohio,Ordered,12/9/2023,Cincinnati,United States,Standard Class,12
US-2022-141957,Ohio,Shipped,7/21/2022,Newark,United States,Same Day,0
US-2023-126956,Minnesota,Ordered,8/21/2023,Lakeville,United States,Standard Class,18
US-2020-141299,Michigan,Ordered,6/3/2020,Midland,United States,Second Class,3
US-2020-120313,California,Ordered,10/31/2020,San Francisco,United States,Second Class,3
US-2021-101868,Florida,Shipped,6/16/2021,Miami,United States,Standard Class,18
US-2021-141327,North Carolina,Ordered,11/30/2021,Durham,United States,First Class,3
US-2022-155565,New York,Shipped,5/28/2022,New York City,United States,Same Day,0
US-2023-141201,California,Shipped,12/11/2023,Salinas,United States,Second Class,3
US-2023-124898,Georgia,Shipped,9/15/2023,Columbus,United States,Standard Class,6
US-2023-133501,Tennessee,Ordered,8/27/2023,Franklin,United States,Standard Class,6
US-2022-120257,Pennsylvania,Shipped,9/28/2022,Philadelphia,United States,Standard Class,6
US-2023-112774,Florida,Ordered,9/11/2023,Jacksonville,United States,First Class,1
US-2023-122637,Illinois,Shipped,9/8/2023,Chicago,United States,Second Class,3
US-2021-130792,Texas,Ordered,4/28/2021,Houston,United States,Standard Class,18
US-2020-128888,Texas,Ordered,11/15/2020,Houston,United States,Standard Class,6
US-2020-141173,Minnesota,Ordered,11/18/2020,Minneapolis,United States,Second Class,3
US-2020-141005,Connecticut,Shipped,8/18/2020,Fairfield,United States,First Class,1
US-2023-164000,Pennsylvania,Ordered,12/18/2023,Philadelphia,United States,Standard Class,6
US-2020-118486,Pennsylvania,Ordered,4/6/2020,Philadelphia,United States,First Class,3
US-2021-134558,New Hampshire,Shipped,12/24/2021,Dover,United States,Second Class,9
US-2022-153353,New York,Shipped,8/24/2022,New York City,United States,Standard Class,6
US-2022-132997,New York,Shipped,11/9/2022,Rochester,United States,First Class,5
US-2023-146269,Illinois,Shipped,10/6/2023,Chicago,United States,Same Day,0
US-2022-157707,Colorado,Shipped,10/12/2022,Denver,United States,First Class,3
US-2023-135503,South Carolina,Ordered,12/10/2023,North Charleston,United States,Standard Class,6
US-2023-103415,Texas,Shipped,12/8/2023,Houston,United States,Standard Class,6
US-2023-160465,Ohio,Ordered,7/21/2023,Cleveland,United States,Standard Class,18
US-2023-162481,Minnesota,Ordered,9/25/2023,Rochester,United States,Standard Class,12
US-2021-123960,Louisiana,Ordered,6/11/2021,Monroe,United States,Standard Class,30
US-2022-119823,Virginia,Shipped,6/6/2022,Springfield,United States,First Class,1
US-2021-165624,Georgia,Ordered,8/23/2021,Atlanta,United States,Standard Class,42
US-2021-100573,California,Shipped,10/1/2021,Los Angeles,United States,Standard Class,6
US-2020-131947,Oregon,Shipped,9/22/2020,Springfield,United States,Standard Class,36
US-2023-103443,New York,Shipped,12/23/2023,New York City,United States,Standard Class,18
US-2022-123750,North Carolina,Shipped,4/21/2022,Gastonia,United States,Standard Class,24
US-2022-113292,Tennessee,Ordered,3/18/2022,Columbia,United States,Second Class,3
US-2022-141180,Florida,Shipped,5/19/2022,Fort Lauderdale,United States,Second Class,3
CA-2023-115238,Ontario,Ordered,1/21/2023,Toronto,Canada,Standard Class,30
US-2023-102379,California,Ordered,12/2/2023,Oakland,United States,Standard Class,18
US-2023-168942,California,Ordered,8/1/2023,San Francisco,United States,Second Class,3
US-2022-117912,Arizona,Ordered,2/4/2022,Sierra Vista,United States,Standard Class,6
US-2023-117821,Ohio,Ordered,6/12/2023,Marion,United States,Standard Class,6
US-2023-136497,Ohio,Shipped,4/20/2023,Columbus,United States,Standard Class,6
US-2022-118745,California,Shipped,6/16/2022,Los Angeles,United States,Standard Class,6
US-2023-155929,Arizona,Shipped,9/13/2023,Glendale,United States,Standard Class,6
US-2021-146038,California,Shipped,2/16/2021,Los Angeles,United States,Standard Class,6
US-2021-160213,New York,Shipped,3/13/2021,Long Beach,United States,Standard Class,6
US-2022-158288,Pennsylvania,Shipped,11/28/2022,Philadelphia,United States,Second Class,3
US-2020-119137,Arizona,Shipped,7/27/2020,Tucson,United States,Standard Class,24
US-2020-116785,California,Shipped,4/30/2020,Los Angeles,United States,Standard Class,12
US-2022-143406,Texas,Ordered,9/26/2022,Houston,United States,Standard Class,12
US-2020-129091,Georgia,Ordered,11/22/2020,Columbus,United States,Standard Class,24
US-2023-168123,Minnesota,Ordered,3/5/2023,Rochester,United States,Same Day,0
US-2021-127754,Arizona,Ordered,7/26/2021,Glendale,United States,Standard Class,6
US-2020-130358,North Carolina,Shipped,6/26/2020,Concord,United States,First Class,2
US-2020-120544,Texas,Ordered,11/23/2020,Mesquite,United States,Standard Class,18
US-2020-150301,New York,Ordered,7/8/2020,Buffalo,United States,First Class,1
US-2022-106530,Ohio,Ordered,5/8/2022,Cleveland,United States,Same Day,0
US-2021-147816,Arizona,Shipped,9/26/2021,Tucson,United States,Second Class,3
US-2023-103499,Tennessee,Ordered,11/20/2023,Jackson,United States,Standard Class,6
US-2021-145065,California,Ordered,12/12/2021,San Diego,United States,First Class,2
US-2022-120180,Pennsylvania,Ordered,7/14/2022,Philadelphia,United States,First Class,1
US-2020-115980,South Dakota,Shipped,7/19/2020,Sioux Falls,United States,Standard Class,12
US-2022-140172,Michigan,Ordered,3/8/2022,Jackson,United States,Standard Class,12
US-2023-163300,California,Shipped,9/21/2023,Los Angeles,United States,Standard Class,18
US-2021-110016,Michigan,Shipped,12/4/2021,Detroit,United States,Standard Class,12
US-2022-167339,California,Shipped,1/23/2022,San Diego,United States,Second Class,6
US-2022-159345,California,Shipped,6/22/2022,San Diego,United States,Standard Class,6
US-2020-123064,Illinois,Ordered,6/30/2020,Chicago,United States,First Class,1
US-2022-119963,Texas,Shipped,11/22/2022,Pasadena,United States,Standard Class,24
US-2023-141698,Texas,Ordered,4/15/2023,Houston,United States,Standard Class,6
US-2020-126032,Pennsylvania,Shipped,6/28/2020,Philadelphia,United States,Standard Class,6
US-2020-165589,Texas,Shipped,2/18/2020,Lubbock,United States,Same Day,0
US-2022-125087,Texas,Shipped,4/23/2022,Houston,United States,Standard Class,18
US-2020-125829,California,Shipped,11/11/2020,Los Angeles,United States,Standard Class,30
US-2023-135503,South Carolina,Shipped,12/15/2023,North Charleston,United States,Standard Class,6
US-2021-117492,Maryland,Ordered,8/7/2021,Baltimore,United States,First Class,1
US-2021-130848,Colorado,Shipped,10/25/2021,Denver,United States,Same Day,0
US-2021-110261,Illinois,Shipped,12/23/2021,Glenview,United States,Second Class,3
US-2022-110254,Virginia,Ordered,8/4/2022,Suffolk,United States,Standard Class,24
US-2020-167633,Florida,Shipped,10/5/2020,Boynton Beach,United States,Standard Class,6
US-2022-112893,California,Shipped,9/13/2022,Stockton,United States,Second Class,3
US-2022-150658,New Mexico,Ordered,11/17/2022,Carlsbad,United States,Standard Class,6
CA-2022-112109,Manitoba,Ordered,7/8/2022,Winnipeg,Canada,Standard Class,24
US-2021-138898,Colorado,Ordered,5/25/2021,Pueblo,United States,Standard Class,6
US-2022-116337,Texas,Shipped,11/12/2022,Dallas,United States,Standard Class,12
US-2023-152079,Illinois,Ordered,1/20/2023,Chicago,United States,First Class,1
US-2023-138870,California,Ordered,6/19/2023,San Francisco,United States,Standard Class,12
US-2023-116288,California,Ordered,3/12/2023,San Francisco,United States,Standard Class,6
US-2023-126046,Georgia,Ordered,11/3/2023,Atlanta,United States,Standard Class,6
US-2023-148985,California,Shipped,11/15/2023,Los Angeles,United States,Second Class,3
US-2023-147760,North Carolina,Ordered,11/4/2023,Greensboro,United States,First Class,2
US-2020-103058,New York,Ordered,7/23/2020,New York City,United States,First Class,1
US-2021-109939,Oregon,Shipped,5/12/2021,Salem,United States,Standard Class,6
US-2023-167976,South Dakota,Shipped,11/14/2023,Aberdeen,United States,Second Class,3
US-2020-157847,Texas,Ordered,4/2/2020,Houston,United States,Second Class,6
US-2022-114951,California,Shipped,7/3/2022,San Francisco,United States,Standard Class,6
US-2021-159982,Illinois,Ordered,11/28/2021,Chicago,United States,Standard Class,24
US-2023-168116,North Carolina,Shipped,11/4/2023,Burlington,United States,Same Day,0
US-2023-145653,Michigan,Shipped,9/1/2023,Detroit,United States,Same Day,0
US-2020-102008,New York,Ordered,9/30/2020,New York City,United States,Standard Class,6
US-2022-111528,California,Shipped,12/30/2022,Los Angeles,United States,Same Day,0
US-2020-149524,Pennsylvania,Shipped,1/15/2020,Philadelphia,United States,First Class,1
US-2021-137750,California,Shipped,6/30/2021,San Francisco,United States,Standard Class,6
US-2020-154165,Illinois,Ordered,2/17/2020,Chicago,United States,Standard Class,6
US-2020-105872,New York,Shipped,6/6/2020,New York City,United States,Standard Class,6
US-2022-163202,Ohio,Ordered,9/27/2022,Lancaster,United States,Standard Class,6
US-2022-128671,Oklahoma,Shipped,8/16/2022,Tulsa,United States,Standard Class,18
US-2020-150490,California,Shipped,8/11/2020,San Francisco,United States,Standard Class,18
US-2021-111206,California,Shipped,7/22/2021,San Diego,United States,Standard Class,6
US-2023-136609,Texas,Shipped,8/11/2023,Cedar Hill,United States,Standard Class,6
US-2022-109925,California,Shipped,11/10/2022,San Diego,United States,Second Class,3
US-2020-159625,Arizona,Shipped,11/28/2020,Scottsdale,United States,Standard Class,6
US-2021-129637,Illinois,Ordered,12/17/2021,Bloomington,United States,Standard Class,18
US-2023-167570,Pennsylvania,Ordered,12/8/2023,Philadelphia,United States,Standard Class,6
US-2021-154823,Ohio,Ordered,8/21/2021,Springfield,United States,Standard Class,18
US-2020-131450,California,Shipped,8/15/2020,San Diego,United States,Standard Class,24
US-2021-149993,California,Ordered,3/19/2021,Lancaster,United States,First Class,1
US-2023-142909,Arizona,Ordered,12/22/2023,Mesa,United States,Second Class,3
US-2020-133963,Texas,Ordered,5/18/2020,Dallas,United States,Second Class,3
US-2023-154935,New York,Ordered,12/24/2023,New York City,United States,Standard Class,6
US-2023-128699,Florida,Shipped,12/5/2023,Jacksonville,United States,Second Class,3
US-2023-138163,Massachusetts,Ordered,11/17/2023,Everett,United States,First Class,1
US-2023-137344,Massachusetts,Ordered,8/20/2023,Franklin,United States,Same Day,0
US-2022-102134,Wisconsin,Shipped,3/19/2022,Green Bay,United States,Standard Class,6
US-2023-160045,Texas,Ordered,4/26/2023,Fort Worth,United States,First Class,1
US-2021-156566,Oregon,Shipped,10/4/2021,Portland,United States,First Class,1
US-2020-137274,Texas,Ordered,3/29/2020,Plano,United States,Standard Class,6
US-2021-121405,Illinois,Ordered,3/30/2021,Chicago,United States,Standard Class,12
US-2020-124730,New York,Ordered,11/26/2020,Utica,United States,Same Day,0
US-2021-104514,Delaware,Ordered,1/2/2021,Newark,United States,Second Class,9
US-2023-128699,Florida,Ordered,12/3/2023,Jacksonville,United States,Second Class,3
US-2021-103471,Colorado,Shipped,12/28/2021,Colorado Springs,United States,Standard Class,12
US-2022-109869,Arizona,Ordered,4/22/2022,Phoenix,United States,Standard Class,30
US-2020-111157,Pennsylvania,Shipped,3/6/2020,Philadelphia,United States,Standard Class,12
US-2022-117121,Michigan,Ordered,12/17/2022,Detroit,United States,Standard Class,6
US-2022-165953,Florida,Ordered,12/31/2022,Jacksonville,United States,Standard Class,12
US-2023-132521,Washington,Ordered,9/23/2023,Seattle,United States,Second Class,9
CA-2023-160325,Quebec,Ordered,9/24/2023,Montreal,Canada,Same Day,0
US-2020-133851,California,Shipped,6/16/2020,San Francisco,United States,Standard Class,12
US-2022-143154,Colorado,Ordered,12/2/2022,Longmont,United States,Standard Class,6
US-2022-145492,California,Ordered,11/20/2022,Los Angeles,United States,Standard Class,6
US-2021-145352,Georgia,Shipped,3/22/2021,Atlanta,United States,Standard Class,24
US-2023-168802,Washington,Ordered,11/3/2023,Seattle,United States,Standard Class,6
CA-2020-123625,Quebec,Shipped,1/2/2021,Quebec City,Canada,Standard Class,24
US-2021-109337,Indiana,Ordered,11/21/2021,Lawrence,United States,Second Class,12
US-2020-168592,California,Shipped,9/14/2020,San Francisco,United States,Standard Class,18
US-2023-132444,Washington,Shipped,11/21/2023,Seattle,United States,First Class,5
US-2021-153794,California,Shipped,9/16/2021,San Diego,United States,Standard Class,6
US-2021-121699,Michigan,Ordered,8/10/2021,Detroit,United States,Standard Class,6
US-2020-118276,Illinois,Ordered,12/29/2020,Saint Charles,United States,Standard Class,6
US-2021-160857,New York,Shipped,5/15/2021,New York City,United States,Standard Class,30
US-2020-112837,California,Shipped,9/16/2020,Oxnard,United States,Standard Class,6
US-2020-140165,Florida,Shipped,5/15/2020,Hialeah,United States,First Class,2
US-2023-148810,Florida,Shipped,7/1/2023,Miami,United States,Standard Class,12
US-2020-126193,Illinois,Ordered,9/7/2020,Oswego,United States,Standard Class,18
US-2020-112718,Florida,Shipped,12/21/2020,Jacksonville,United States,Standard Class,6
US-2023-152709,Michigan,Ordered,10/7/2023,Detroit,United States,Standard Class,6
US-2021-137897,New York,Shipped,11/19/2021,New York City,United States,Standard Class,18
US-2022-145548,New York,Ordered,11/11/2022,New York City,United States,Standard Class,36
US-2022-126102,California,Ordered,9/10/2022,Los Angeles,United States,Second Class,3
US-2023-148404,North Carolina,Shipped,10/11/2023,Charlotte,United States,Standard Class,30
US-2021-139962,Massachusetts,Shipped,12/20/2021,Revere,United States,Standard Class,12
